page_id,filename,commons_title,expected_label,search_query,commons_page_url,download_url,original_url,author,license,license_url,credit,description,date_created,categories,width,height,mime_type
9587497,9587497_Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_2.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan 2.jpg,https://commons.wikimedia.org/wiki/File:Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_2.jpg/1920px-Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_2.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_2.jpg,Stephanie Richard,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Buddhas Uploaded by 2T,Buddhas,2009-07-13 05:42,Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|Flickr images reviewed by File Upload Bot (Magnus Manske),2736,3648,image/jpeg
9587499,9587499_Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_3.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan 3.jpg,https://commons.wikimedia.org/wiki/File:Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_3.jpg/1920px-Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_3.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_3.jpg,Stephanie Richard,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Buddha Looking Down on Steph Uploaded by 2T,See how big it is?,2009-07-13 05:41,Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|Flickr images reviewed by File Upload Bot (Magnus Manske)|Nāga stairs in Thailand,2736,3648,image/jpeg
9587502,9587502_Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_4.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan 4.jpg,https://commons.wikimedia.org/wiki/File:Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_4.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_4.jpg/1920px-Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_4.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_4.jpg,Stephanie Richard,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Huge Buddha with Naga Uploaded by 2T,The snake figure in front is called naga.,2009-07-13 05:40,Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|Flickr images reviewed by File Upload Bot (Magnus Manske)|FoP-Thailand,3648,2736,image/jpeg
9587505,9587505_Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_5.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan 5.jpg,https://commons.wikimedia.org/wiki/File:Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_5.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_5.jpg/1920px-Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_5.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_5.jpg,Stephanie Richard,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Huge Buddha Uploaded by 2T,"""Wat Muang Wat Muang is located at Mu 6, Tambon Huataphan, approximately 8 kilometers from downtown. Go along Ang Thong Wiset Chai Chan route (Highway No. 3195) Km 29 for 1 kilometer, the temple will be on the left side. There are several important attractions in the temple. The ubosot of Wat Muang is surrounded by the biggest lotus petals in the world. Ground floor of Wihan Kaeo is a museum (open only on Saturday and Sunday during 9 am.5 pm.) exhibiting sacred objects, antiques, and figures of renowned monks from all over the country. The upper floor of the museum houses the first and largest silver holy Buddha image of the country, which was constructed in commemoration of the 50th anniversary of His Majesty the Kings throne ascendancy. Within the temple compound, there are figures of heaven and hell, Thai god paradise, Chinese god paradise, and a huge statue of Kuan Im female goddess. Besides, there are figures narrating the history of Thai-Burmese battle in Wiset Chai Chan. At the back of the temple, there is a fish park where you can also buy some local products of Ang Thong province here. Comments (1) Written by Johnny, July, 2009 Also of note at this temple is the large concrete seated Buddha that can be seen from some distance...believed to be the largest one in Thailand."" from: www.thailandguidebook.com/central-thailand/angthong/wat-m...",2009-07-13 05:39,Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|Flickr images reviewed by File Upload Bot (Magnus Manske),2736,3648,image/jpeg
9587532,9587532_Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_6.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan 6.jpg,https://commons.wikimedia.org/wiki/File:Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_6.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_6.jpg/1920px-Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_6.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Phra_Buddha_Maha_Nawamin_Sakayamuni_Sri_Wisetchaichan_6.jpg,Stephanie Richard,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Buddha on the Landscape Uploaded by 2T,Buddha on the Landscape,2009-07-13 06:13,Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|Flickr images reviewed by File Upload Bot (Magnus Manske),2604,1734,image/jpeg
10774532,10774532_Greatbuddhaofthailand.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Greatbuddhaofthailand.JPG,https://commons.wikimedia.org/wiki/File:Greatbuddhaofthailand.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8c/Greatbuddhaofthailand.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8c/Greatbuddhaofthailand.JPG,Bryan Kilvinski,Public domain,,Own work ( Original text: I ( Kilvinski ( talk )) created this work entirely by myself. ),Great Buddha of Thailand,2009-08-30,Taken with Sony DSC-T77|PD-user|Phra Buddha Maha Nawamin Sakayamuni Sri Wisetchaichan|FoP-Thailand,800,776,image/jpeg
35197884,35197884_พระพุทธรูป.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:พระพุทธรูป.JPG,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B.JPG/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B.JPG,https://upload.wikimedia.org/wikipedia/commons/b/bc/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B.JPG,Saengthawee Ketson,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,อุทยานประวัติศาสตร์ศรีสัชนาลัย เป็นอุทยานประวัติศาสตร์ของประเทศไทยตั้งอยู่ที่ตำบลศรีสัชนาลัย อำเภอศรีสัชนาลัย จังหวัดสุโขทัย,2013-12-06 17:37:54,Sukhothai Historical Park|Self-published work|Images from Wiki Loves Monuments 2014|Images from Wiki Loves Monuments 2014 in Thailand|Uploaded via Campaign:wlm-th|Images from Wiki Loves Monuments missing SDC depicts|Images from Wiki Loves Monuments missing SDC location of creation|Statues of Shakyamuni Buddha in Thailand,3456,2304,image/jpeg
39650249,39650249_สรงน้ำพระพุทธรูป_01.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:สรงน้ำพระพุทธรูป 01.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%AA%E0%B8%A3%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B_01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%E0%B8%AA%E0%B8%A3%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B_01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/%E0%B8%AA%E0%B8%A3%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B_01.jpg,Donavanik,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Rot Nam Dam Hua, a traditional way to celebrate Songkran (New Year) celebration – Nakhon Ratchasima Province, Amphoe Nong Bun Mak.",2015-04-17 10:37:52,Self-published work|Donavanik|Songkran in Nong Bun Mak District|People with flowers in Thailand|Songkran in Thailand in 2015|Bathing of Buddha images in Thailand during Songkran,1280,720,image/jpeg
54966663,54966663_พระพุทธรูปองค์ใหญ่บนเส้นทางวังสะพุงไปหนองบัวลำภู_-Big_Buddha_at_the_hillside_on_the_way_to_Nong_Bua_Lam_Phu_-_panoramio.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:พระพุทธรูปองค์ใหญ่บนเส้นทางวังสะพุงไปหนองบัวลำภู -Big Buddha at the hillside on the way to Nong Bua Lam Phu - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%E0%B8%9A%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%E0%B9%84%E0%B8%9B%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9_-Big_Buddha_at_the_hillside_on_the_way_to_Nong_Bua_Lam_Phu_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%E0%B8%9A%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%E0%B9%84%E0%B8%9B%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9_-Big_Buddha_at_the_hillside_on_the_way_to_Nong_Bua_Lam_Phu_-_panoramio.jpg/1920px-thumbnail.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88%E0%B8%9A%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%87%E0%B9%84%E0%B8%9B%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B8%B3%E0%B8%A0%E0%B8%B9_-Big_Buddha_at_the_hillside_on_the_way_to_Nong_Bua_Lam_Phu_-_panoramio.jpg,::::=UT=::::,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://web.archive.org/web/20161025032822/http://www.panoramio.com/photo/80470901,พระพุทธรูปองค์ใหญ่บนเส้นทางวังสะพุงไปหนองบัวลำภู :Big Buddha at the hillside on the way to Nong Bua Lam Phu,Taken on 5 October 2012,Nongbua Lamphu Province|Panoramio files uploaded by Panoramio upload bot|Panoramio images reviewed by trusted users|Photos from Panoramio|Files with coordinates missing SDC location of creation|Thailand photographs taken on 2012-10-05,3072,4608,image/jpeg
56460115,56460115_พระพุทธรูปปูนปั้นโบสถ์เก่า_วัดสรรพยาวัฒนาราม_-_panoramio.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:พระพุทธรูปปูนปั้นโบสถ์เก่า วัดสรรพยาวัฒนาราม - panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio.jpg,::::=UT=::::,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://web.archive.org/web/20161028152320/http://www.panoramio.com/photo/91179810,พระพุทธรูปปูนปั้นโบสถ์เก่า วัดสรรพยาวัฒนาราม,Taken on 25 May 2013,Wat Sapphaya Watthana Ram|Panoramio files uploaded by Panoramio upload bot|Panoramio images reviewed by trusted users|Photos from Panoramio|Files with coordinates missing SDC location of creation|Thailand photographs taken on 2013-05-25,2592,1944,image/jpeg
56460153,56460153_พระพุทธรูปปูนปั้นโบสถ์เก่า_วัดสรรพยาวัฒนาราม_-_panoramio_(1).jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:พระพุทธรูปปูนปั้นโบสถ์เก่า วัดสรรพยาวัฒนาราม - panoramio (1).jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9B%E0%B8%B9%E0%B8%99%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9A%E0%B8%AA%E0%B8%96%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B9%88%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%A3%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1_-_panoramio_%281%29.jpg,::::=UT=::::,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://web.archive.org/web/20161028002058/http://www.panoramio.com/photo/91179803,พระพุทธรูปปูนปั้นโบสถ์เก่า วัดสรรพยาวัฒนาราม,Taken on 25 May 2013,Wat Sapphaya Watthana Ram|Panoramio files uploaded by Panoramio upload bot|Panoramio images reviewed by trusted users|Photos from Panoramio|Files with coordinates missing SDC location of creation|Thailand photographs taken on 2013-05-25,1504,2016,image/jpeg
74976738,74976738_ปางบำเพ็ญทุกรกิริยา_ประเทศไทย.png,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:ปางบำเพ็ญทุกรกิริยา ประเทศไทย.png,https://commons.wikimedia.org/wiki/File:%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B3%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2.png,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B3%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2.png/1920px-%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B3%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2.png,https://upload.wikimedia.org/wikipedia/commons/4/45/%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B3%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%8D%E0%B8%97%E0%B8%B8%E0%B8%81%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B9%84%E0%B8%97%E0%B8%A2.png,Chainwit.,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,A Buddha image in the posture of performing ceremonies in a temple in Bangkok,2018-04-15,Self-published work|Gilded statues|Statues of the Buddha of Wat Suthat|Statues in Bangkok|Fasting Buddha,2560,1440,image/png
76743053,76743053_Buddha_in_Art_Created_by_Trisorn_Triboon.002.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Buddha in Art Created by Trisorn Triboon.002.jpg,https://commons.wikimedia.org/wiki/File:Buddha_in_Art_Created_by_Trisorn_Triboon.002.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Buddha_in_Art_Created_by_Trisorn_Triboon.002.jpg,https://upload.wikimedia.org/wikipedia/commons/1/10/Buddha_in_Art_Created_by_Trisorn_Triboon.002.jpg,Tris T7,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Buddha in Art Buddhism in Thailand,2019-02-18,Buddhas in art|Self-published work|Trisorn Triboon (photographer),1920,1080,image/jpeg
76743055,76743055_Buddha_in_Art_Created_by_Trisorn_Triboon.001.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Buddha in Art Created by Trisorn Triboon.001.jpg,https://commons.wikimedia.org/wiki/File:Buddha_in_Art_Created_by_Trisorn_Triboon.001.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Buddha_in_Art_Created_by_Trisorn_Triboon.001.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Buddha_in_Art_Created_by_Trisorn_Triboon.001.jpg,Tris T7,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Buddha in Art Buddhism in Thailand,2019-02-18,Buddhas in art|Self-published work|Trisorn Triboon (photographer),1920,1080,image/jpeg
76743061,76743061_Buddha_in_Art_Created_by_Trisorn_Triboon.005.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Buddha in Art Created by Trisorn Triboon.005.jpg,https://commons.wikimedia.org/wiki/File:Buddha_in_Art_Created_by_Trisorn_Triboon.005.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Buddha_in_Art_Created_by_Trisorn_Triboon.005.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Buddha_in_Art_Created_by_Trisorn_Triboon.005.jpg,Tris T7,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Buddha in Art Buddhism in Thailand,2019-02-18,Buddhas in art|Self-published work|Trisorn Triboon (photographer),1920,1080,image/jpeg
76743062,76743062_Buddha_in_Art_Created_by_Trisorn_Triboon.006.jpg,unknown_candidate,text_search,พระพุทธรูป ประเทศไทย,File:Buddha in Art Created by Trisorn Triboon.006.jpg,https://commons.wikimedia.org/wiki/File:Buddha_in_Art_Created_by_Trisorn_Triboon.006.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Buddha_in_Art_Created_by_Trisorn_Triboon.006.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Buddha_in_Art_Created_by_Trisorn_Triboon.006.jpg,Tris T7,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Buddha in Art Buddhism in Thailand,2019-02-18,Buddhas in art|Self-published work|Trisorn Triboon (photographer),1920,1080,image/jpeg
